,externalfilenum,jobtypedescription,address,issuedate,inspectiontype,fulldeficiency,outcome,inspectioncompleteddate,disciplinetype,general_contractor,checklist,statusname,deficiencies,x_coord,y_coord,processid,point,:@computed_region_qeuu_piif,:@computed_region_xxr9_iwz2,deficiencyresolved,resolveddate,permitclosedate,permitholder
150,BP2020-01052,Residential Improvement Project,42R CITYSCAPE HE NE,2020-05-26T00:00:00.000,Framing,9.10.9.3 Doors in smoke barrier to have self closing device - mechanical room door,Not Acceptable,2023-06-20T00:00:00.000,Building Deficiencies,,All Secondary Suite's and RVI's,COMP,False,-113.96262416875489,51.15336580848913,296970425,"{'type': 'Point', 'coordinates': [-113.962624168755, 51.153365808489]}",15,5,,,,
151,BP2020-01052,Residential Improvement Project,42R CITYSCAPE HE NE,2020-05-26T00:00:00.000,Framing,9.32.3.9. Carbon Monoxide Alarms in Common Spaces - CO alarm is required in mechanical room,Not Acceptable,2023-06-20T00:00:00.000,Building Deficiencies,,All Secondary Suite's and RVI's,COMP,False,-113.96262416875489,51.15336580848913,296970425,"{'type': 'Point', 'coordinates': [-113.962624168755, 51.153365808489]}",15,5,1.0,2023-06-30T00:00:00.000,,
152,BP2020-01052,Residential Improvement Project,42R CITYSCAPE HE NE,2020-05-26T00:00:00.000,Framing,9.7.5.2. Resistance To Forced Entry - Deadbolt Lock - door between dwelling units,Not Acceptable,2023-06-20T00:00:00.000,Building Deficiencies,,All Secondary Suite's and RVI's,COMP,False,-113.96262416875489,51.15336580848913,296970425,"{'type': 'Point', 'coordinates': [-113.962624168755, 51.153365808489]}",15,5,,,,
153,BP2022-03239,Single Construction Permit,65 RED SKY TC NE,2022-03-25T00:00:00.000,Final,9.10.17.10 Foamed plastic requires thermal barrier - areas in basement not fully covered by thermal barrier,Not Acceptable,2023-04-19T00:00:00.000,Building Deficiencies,BROADVIEW HOMES,SCP Pre-Possession (All),COMP,False,-113.95307402678651,51.17445170633631,429513476,"{'type': 'Point', 'coordinates': [-113.953074026787, 51.174451706336]}",174,5,,,2023-04-25T00:00:00.000,
154,BP2022-03239,Single Construction Permit,65 RED SKY TC NE,2022-03-25T00:00:00.000,Final,9.10.9     Seal service equip through fire separation - drywall around gas line in garage must be sealed,Not Acceptable,2023-04-19T00:00:00.000,Building Deficiencies,BROADVIEW HOMES,Fire Separations Part 9,COMP,False,-113.95307402678651,51.17445170633631,429513476,"{'type': 'Point', 'coordinates': [-113.953074026787, 51.174451706336]}",174,5,1.0,2023-04-25T00:00:00.000,2023-04-25T00:00:00.000,
155,BP2022-03239,Single Construction Permit,65 RED SKY TC NE,2022-03-25T00:00:00.000,Final,9.27 4  Seal mechanical penetrations at siding,Not Acceptable,2023-04-19T00:00:00.000,Building Deficiencies,BROADVIEW HOMES,SCP Pre-Possession (All),COMP,False,-113.95307402678651,51.17445170633631,429513476,"{'type': 'Point', 'coordinates': [-113.953074026787, 51.174451706336]}",174,5,,,2023-04-25T00:00:00.000,
156,BP2022-03239,Single Construction Permit,65 RED SKY TC NE,2022-03-25T00:00:00.000,Final,Correct and RECALL inspection.,Not Acceptable,2023-04-19T00:00:00.000,Building Deficiencies,BROADVIEW HOMES,Directives,COMP,False,-113.95307402678651,51.17445170633631,429513476,"{'type': 'Point', 'coordinates': [-113.953074026787, 51.174451706336]}",174,5,1.0,2023-04-25T00:00:00.000,2023-04-25T00:00:00.000,
157,BP2022-03239,Single Construction Permit,65 RED SKY TC NE,2022-03-25T00:00:00.000,Final,"Field Level Hazard Assessment:  Conditions were cloudy and muddy. Handrails, Guards and Fencing were in place. No unsafe conditions identified. Hard hat, Safety boots and vest worn.",Not Acceptable,2023-04-19T00:00:00.000,Building Deficiencies,BROADVIEW HOMES,Field Level Hazard Assessment (FLHA),COMP,False,-113.95307402678651,51.17445170633631,429513476,"{'type': 'Point', 'coordinates': [-113.953074026787, 51.174451706336]}",174,5,1.0,2023-04-25T00:00:00.000,2023-04-25T00:00:00.000,
158,BP2022-03239,Single Construction Permit,65 RED SKY TC NE,2022-03-25T00:00:00.000,Final,Pre-Possession Inspection Observations were:   Building is fully cladded. Eavestrough & downspouts in place. Rear & side door disabled. Appliances loaded into building. No workers on site.,Not Acceptable,2023-04-19T00:00:00.000,Building Deficiencies,BROADVIEW HOMES,General Inspection Observations,COMP,False,-113.95307402678651,51.17445170633631,429513476,"{'type': 'Point', 'coordinates': [-113.953074026787, 51.174451706336]}",174,5,1.0,2023-04-25T00:00:00.000,2023-04-25T00:00:00.000,
159,BP2022-03239,Single Construction Permit,65 RED SKY TC NE,2022-03-25T00:00:00.000,Final,Range hood not sealed to exhaust duct - range hood in main kitchen not working,Not Acceptable,2023-04-19T00:00:00.000,Building Deficiencies,BROADVIEW HOMES,HVAC Exhaust,COMP,False,-113.95307402678651,51.17445170633631,429513476,"{'type': 'Point', 'coordinates': [-113.953074026787, 51.174451706336]}",174,5,1.0,2023-04-25T00:00:00.000,2023-04-25T00:00:00.000,
160,BP2022-03239,Single Construction Permit,65 RED SKY TC NE,2022-03-25T00:00:00.000,Final,Fan box required in loft where the fan has been installed.,Acceptable with Conditions,2023-04-19T00:00:00.000,Electrical Deficiencies,BROADVIEW HOMES,,COMP,False,-113.95307402678651,51.17445170633631,429513477,"{'type': 'Point', 'coordinates': [-113.953074026787, 51.174451706336]}",174,5,,,2023-04-25T00:00:00.000,
161,BP2022-03239,Single Construction Permit,65 RED SKY TC NE,2022-03-25T00:00:00.000,Final,Secure garage door receptacle to the structure.,Acceptable with Conditions,2023-04-19T00:00:00.000,Electrical Deficiencies,BROADVIEW HOMES,,COMP,False,-113.95307402678651,51.17445170633631,429513477,"{'type': 'Point', 'coordinates': [-113.953074026787, 51.174451706336]}",174,5,,,2023-04-25T00:00:00.000,
162,BP2022-03239,Single Construction Permit,65 RED SKY TC NE,2022-03-25T00:00:00.000,Gas Final,"door locked, no access. Recall inspection",Not Acceptable,2023-04-19T00:00:00.000,P & G Deficiencies,BROADVIEW HOMES,Gas Final,COMP,False,-113.95307402678651,51.17445170633631,429513478,"{'type': 'Point', 'coordinates': [-113.953074026787, 51.174451706336]}",174,5,1.0,2023-04-25T00:00:00.000,2023-04-25T00:00:00.000,
163,BP2022-03591,Single Construction Permit,177 ARBOUR LAKE HL NW,2022-03-31T00:00:00.000,Final,"Field Level Hazard Assessment: 0 degrees, snowing. Safe access provided, PPE worn.",Acceptable,2023-04-20T00:00:00.000,Building Deficiencies,HOPEWELL  ARBOUR LAKE,Field Level Hazard Assessment (FLHA),COMP,False,-114.21218965298141,51.13066081329175,430389703,"{'type': 'Point', 'coordinates': [-114.212189652981, 51.130660813292]}",37,2,,,2023-04-20T00:00:00.000,
164,BP2022-03591,Single Construction Permit,177 ARBOUR LAKE HL NW,2022-03-31T00:00:00.000,Final,No Infractions Noted - No Further BLDG. Inspections Required,Acceptable,2023-04-20T00:00:00.000,Building Deficiencies,HOPEWELL  ARBOUR LAKE,Directives,COMP,False,-114.21218965298141,51.13066081329175,430389703,"{'type': 'Point', 'coordinates': [-114.212189652981, 51.130660813292]}",37,2,,,2023-04-20T00:00:00.000,
165,BP2022-03591,Single Construction Permit,177 ARBOUR LAKE HL NW,2022-03-31T00:00:00.000,Final,"Pre-Possession Inspection Observations were:  Temporary gravel driveway and walkway placed. Smoke and CO2 monitors in place. Furnace, ventilation fan, washroom fans and range hood fans appear operational. Handrails installed. Rear doors locked out.",Acceptable,2023-04-20T00:00:00.000,Building Deficiencies,HOPEWELL  ARBOUR LAKE,General Inspection Observations,COMP,False,-114.21218965298141,51.13066081329175,430389703,"{'type': 'Point', 'coordinates': [-114.212189652981, 51.130660813292]}",37,2,,,2023-04-20T00:00:00.000,
166,BP2022-03591,Single Construction Permit,177 ARBOUR LAKE HL NW,2022-03-31T00:00:00.000,Final,The dishwasher receptacle and its wiring is required to be protected from arc faults CE Code [rule 26-658],Acceptable with Conditions,2023-04-20T00:00:00.000,Electrical Deficiencies,HOPEWELL  ARBOUR LAKE,,COMP,False,-114.21218965298141,51.13066081329175,430389704,"{'type': 'Point', 'coordinates': [-114.212189652981, 51.130660813292]}",37,2,,,2023-04-20T00:00:00.000,
167,BP2022-03538,Single Construction Permit,54 MAGNOLIA CO SE,2022-03-30T00:00:00.000,Final,Screens in dryer vent not permitted - Ensure dryer vent is removed.,Acceptable with Conditions,2023-05-10T00:00:00.000,Building Deficiencies,HOPEWELL RESIDENTIAL MANAGEMENT,HVAC Exhaust,COMP,False,-113.9068693845265,50.88971524183039,434063288,"{'type': 'Point', 'coordinates': [-113.906869384526, 50.88971524183]}",209,12,,,2023-05-10T00:00:00.000,
168,BP2022-04943,Commercial / Multi Family Project,619 SAGE HILL GV NW,2022-06-17T00:00:00.000,Final,"Field Level Hazard Assessment: +20 Sunny, PPE worn, Site safe to enter, site fencing closed around back side of homes",Acceptable with Conditions,2023-05-29T00:00:00.000,Building Deficiencies,,Field Level Hazard Assessment (FLHA),COMP,False,-114.13784917205328,51.173158561485664,428047219,"{'type': 'Point', 'coordinates': [-114.137849172053, 51.173158561486]}",129,2,,,,
169,BP2020-01052,Residential Improvement Project,42R CITYSCAPE HE NE,2020-05-26T00:00:00.000,Framing,Secondary Suite Inspection Observations were:  1 bedroom suite with egress compliant window. CO alarm installed in bedroom & common area. Spoke to homeowner on site about remaining deficiencies,Not Acceptable,2023-06-20T00:00:00.000,Building Deficiencies,,General Inspection Observations,COMP,False,-113.96262416875489,51.15336580848913,296970425,"{'type': 'Point', 'coordinates': [-113.962624168755, 51.153365808489]}",15,5,1.0,2023-06-30T00:00:00.000,,
170,BP2020-01052,Residential Improvement Project,42R CITYSCAPE HE NE,2020-05-26T00:00:00.000,Framing,9.10.9.14 Smoke tight barrier of 12.7 gypsum is required - section of drywall missing between plenums of second furnace,Acceptable  - Close Permit,2023-06-30T00:00:00.000,Building Deficiencies,,All Secondary Suite's and RVI's,COMP,False,-113.96262416875489,51.15336580848913,441931773,"{'type': 'Point', 'coordinates': [-113.962624168755, 51.153365808489]}",15,5,,,,
171,BP2020-01052,Residential Improvement Project,42R CITYSCAPE HE NE,2020-05-26T00:00:00.000,Framing,"Contractor to complete items, then may continue",Acceptable  - Close Permit,2023-06-30T00:00:00.000,Building Deficiencies,,Directives,COMP,False,-113.96262416875489,51.15336580848913,441931773,"{'type': 'Point', 'coordinates': [-113.962624168755, 51.153365808489]}",15,5,,,,
172,BP2022-04398,Single Construction Permit,128 CARRINGSBY MR NW,2022-04-11T00:00:00.000,Final,9.25.3.3(2) Seal air barrier joints with a flexible sealant - Ensure all cracks in basement slab sealed.,Acceptable with Conditions,2023-04-19T00:00:00.000,Building Deficiencies,EXCEL HOMES LIMITED PARTNERSHIP,Radon,COMP,False,-114.09185821626231,51.17869631537132,427949677,"{'type': 'Point', 'coordinates': [-114.091858216262, 51.178696315371]}",159,3,,,2023-04-21T00:00:00.000,
173,BP2022-04398,Single Construction Permit,128 CARRINGSBY MR NW,2022-04-11T00:00:00.000,Final,"Contractor to complete items, then may continue - OK to proceed. Correct all deficiencies before occupancy.",Acceptable with Conditions,2023-04-19T00:00:00.000,Building Deficiencies,EXCEL HOMES LIMITED PARTNERSHIP,Directives,COMP,False,-114.09185821626231,51.17869631537132,427949677,"{'type': 'Point', 'coordinates': [-114.091858216262, 51.178696315371]}",159,3,,,2023-04-21T00:00:00.000,
174,BP2022-04398,Single Construction Permit,128 CARRINGSBY MR NW,2022-04-11T00:00:00.000,Final,"Field Level Hazard Assessment: 0 degrees, cloudy. Safe access provided, PPE worn.",Acceptable with Conditions,2023-04-19T00:00:00.000,Building Deficiencies,EXCEL HOMES LIMITED PARTNERSHIP,Field Level Hazard Assessment (FLHA),COMP,False,-114.09185821626231,51.17869631537132,427949677,"{'type': 'Point', 'coordinates': [-114.091858216262, 51.178696315371]}",159,3,,,2023-04-21T00:00:00.000,
175,BP2022-04398,Single Construction Permit,128 CARRINGSBY MR NW,2022-04-11T00:00:00.000,Final,Insulate dryer vent Insulate dryer vent when complete.,Acceptable with Conditions,2023-04-19T00:00:00.000,Building Deficiencies,EXCEL HOMES LIMITED PARTNERSHIP,HVAC Exhaust,COMP,False,-114.09185821626231,51.17869631537132,427949677,"{'type': 'Point', 'coordinates': [-114.091858216262, 51.178696315371]}",159,3,,,2023-04-21T00:00:00.000,
176,BP2022-04398,Single Construction Permit,128 CARRINGSBY MR NW,2022-04-11T00:00:00.000,Final,"Pre-Possession Inspection Observations were:  Temporary gravel driveway in place, final grade to be established. Exterior culture stone accents in progress. Smoke and CO2 monitors in place. Hand rails in place. Range hood fan, washroom fans functional. Furnace and ventilation fan operational. Rear door locked out, no deck on permit.",Acceptable with Conditions,2023-04-19T00:00:00.000,Building Deficiencies,EXCEL HOMES LIMITED PARTNERSHIP,General Inspection Observations,COMP,False,-114.09185821626231,51.17869631537132,427949677,"{'type': 'Point', 'coordinates': [-114.091858216262, 51.178696315371]}",159,3,,,2023-04-21T00:00:00.000,
177,BP2022-04398,Single Construction Permit,128 CARRINGSBY MR NW,2022-04-11T00:00:00.000,Final,"12-3000 (1) a box or equivalent device shall be installed at every point of outlet, switch, or junction of conduit, raceways, armoured cable, or non-metallic-sheathed cable.10/3 to the rear exterior.",Not Acceptable,2023-04-19T00:00:00.000,Electrical Deficiencies,EXCEL HOMES LIMITED PARTNERSHIP,,COMP,False,-114.09185821626231,51.17869631537132,427949678,"{'type': 'Point', 'coordinates': [-114.091858216262, 51.178696315371]}",159,3,1.0,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,
178,BP2022-04398,Single Construction Permit,128 CARRINGSBY MR NW,2022-04-11T00:00:00.000,Final,8-104 A load calculation is required. Current load calculation is not complete.   Any loads that are not included must be removed from the panel and blanked off on the device end.,Not Acceptable,2023-04-19T00:00:00.000,Electrical Deficiencies,EXCEL HOMES LIMITED PARTNERSHIP,,COMP,False,-114.09185821626231,51.17869631537132,427949678,"{'type': 'Point', 'coordinates': [-114.091858216262, 51.178696315371]}",159,3,1.0,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,
179,BP2022-04398,Single Construction Permit,128 CARRINGSBY MR NW,2022-04-11T00:00:00.000,Final,"86-306 Receptacles for electric vehicle supply equipment (see Appendix B) 1) Each receptacle for the purpose of electric vehicle charging shall be labelled in a conspicuous, legible, and permanent manner, identifying it as an electric vehicle supply equipment receptacle.",Not Acceptable,2023-04-19T00:00:00.000,Electrical Deficiencies,EXCEL HOMES LIMITED PARTNERSHIP,,COMP,False,-114.09185821626231,51.17869631537132,427949678,"{'type': 'Point', 'coordinates': [-114.091858216262, 51.178696315371]}",159,3,1.0,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,
180,BP2022-04398,Single Construction Permit,128 CARRINGSBY MR NW,2022-04-11T00:00:00.000,Gas Final,Vent connection at furnace has still not been glued.,Not Acceptable,2023-04-19T00:00:00.000,P & G Deficiencies,EXCEL HOMES LIMITED PARTNERSHIP,Gas Venting,COMP,False,-114.09185821626231,51.17869631537132,427949679,"{'type': 'Point', 'coordinates': [-114.091858216262, 51.178696315371]}",159,3,1.0,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,
181,BP2022-04430,Single Construction Permit,177 SAVANNA PS NE,2022-04-11T00:00:00.000,Final,Previous deficiencies corrrected.,Acceptable with Conditions,2023-04-20T00:00:00.000,Building Deficiencies,EXCEL HOMES LIMITED PARTNERSHIP,Directives,COMP,False,-113.9546843596516,51.137969438291066,430320401,"{'type': 'Point', 'coordinates': [-113.954684359652, 51.137969438291]}",86,5,,,2023-04-20T00:00:00.000,
182,BP2022-04564,Single Construction Permit,348 LEGACY CI SE,2022-04-13T00:00:00.000,Final,9.27 4  Seal mechanical penetrations at siding,Not Acceptable,2023-04-19T00:00:00.000,Building Deficiencies,WEST CREEK HOMES,SCP Pre-Possession (All),COMP,False,-114.01033654592241,50.853778442882714,429812171,"{'type': 'Point', 'coordinates': [-114.010336545922, 50.853778442883]}",155,14,,,2023-04-26T00:00:00.000,
183,BP2022-04564,Single Construction Permit,348 LEGACY CI SE,2022-04-13T00:00:00.000,Final,9.8.7.1. Ext. Handrails are required on stairs > 3 risers. - At front entry.,Not Acceptable,2023-04-19T00:00:00.000,Building Deficiencies,WEST CREEK HOMES,Stairs,COMP,False,-114.01033654592241,50.853778442882714,429812171,"{'type': 'Point', 'coordinates': [-114.010336545922, 50.853778442883]}",155,14,1.0,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,
184,BP2022-04564,Single Construction Permit,348 LEGACY CI SE,2022-04-13T00:00:00.000,Final,9.8.8.1. Guard is required where the difference is > 600 mm - At front entry.,Not Acceptable,2023-04-19T00:00:00.000,Building Deficiencies,WEST CREEK HOMES,Guards & Handrails,COMP,False,-114.01033654592241,50.853778442882714,429812171,"{'type': 'Point', 'coordinates': [-114.010336545922, 50.853778442883]}",155,14,1.0,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,
